"Thu, Oct 6, 2016, 6:15 PM",Seattle nite dive,Alki Junk Yard,"6400 Alki Ave. S.W. · Seattle, WA","Junkyard one tank nite dive. All skill levels. There is a 3 foot exchange with a .1kt on the flood to a .2kt ebb, slack is at 5:42 pm. Tide and current will not be an issue. Meetup 6:15pm splash 6:45pm. Bring working Primary and secondary lights. Recommend tank light. A good dive plan would be to swim out to the buoy and drop, it'll be about 50ft. Swim north and inspect all the artificial reefs long the way. Once at 1500psi go to 15-20ft (where the eel grass is) for your safety stop while heading south, usually you'll get a mild push back to the exit. There is always young Octo's to be found as well as stubby squid. Other critters of interest are Painted Greenling (possibly eggs too), Grunt sculpins, water spiders, gunnels, Skates, Opalescent squid, Sea Pens and Nudibranch. The line is at 50ft, but diving between 40 and 70ft can yield all kinds of critters. Parking can be a problem depending on weather."
"Wed, Oct 5, 2016, 7:00 PM",Monthly Club Meeting,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","Change in speaker ... Ed McNichol is going back out on assignment. Our new speaker will be Nirupam Nigam, who will be telling us about his recent work in Alaska for the Dept. of Fisheries."
"Tue, Oct 4, 2016, 7:00 PM",Meeting Friends of Saltwater State Park,Saltwater State Park,"25205 8th Pl S · Des Moines, WA",Interested in Saltwater State Park? Help support watershed/marine stewardship and amenities for park patrons.
"Sat, Oct 1, 2016, 12:00 PM",South Whidbey 2 Tank Dive,Possession Point Fingers,"Nearest address: 8343 S Franklin Rd, Clinton, WA 98236 · Clinton, WA",The afternoon tides are great for Possession Point Fingers. Catch a noon ferry with first splash at 1:00PM. The currents are good until 6:00PM. A permit is required for the Group which costs $25.00. I'll take care of that and get reimbursement from those attending. Discover Pass required for vehicles. Carpooling recommended. Shore dive to a large clay wall with multiple fingers. This dive is suitable for intermediate to advanced divers. Some surface current may be present but normally none at depth. Good buoyancy control necessary as the wall goes very deep. This is a great scooter dive. -2.6 ebb slack 12:59 SBF + 1.7 flood
"Sat, Oct 1, 2016, 8:00 AM",San Juan Long Island Wall Dive,Skyline Marina,"2011 Skyline Way · Anacortes, WA","San Juan Boat dive! Date: Saturday October 1st. The price is $90 per person and must be paid in advance. The plan is to meet at the boat at 8:00 AM so we can load all the gear and leave by 8:30 AM. Expect to return about 4:00 PM. We are planning to dive...... LONG ISLAND WALL and 2nd dive will be determined based on weather. This site selection is only based on the tides and the weather may dictate a different direction but not to worry, Phil knows the San Juan’s and he has never disappointed me. The dives include breakfast snacks, lunch, coffee, tea and bottled water. Lu-Jac's web site is http://www.lujacsquest.com (http://www.lujacsquest.com/) for more information and directions to the boat. Requirements: Each diver must have been diving within the last 60 days and have cold water diving experience. You will need all dive equipment, which includes 2-tanks, a BC, safe second, dive computer, safety sausage & whistle. We recommend this charter for experienced divers only, due to currents and live boat operations. Each diver must have been diving within the last 30 days and have Advanced Certification with a minimum of 50 logged dives. Thanks, Bruce Brown 425 512-7457 Cell 425 334-7763 Home"
"Fri, Sep 30, 2016, 9:00 AM",South Sound Friday Morning Dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","A nice morning splash for all skill levels. This is a nice place to see octopus as well as sometimes squid and various nudibranchs. Plenty of parking along the road (free) or in the paid lot (just a few dollars, includes a rinse station right next to the pay booth). Hope to see you there! *This is likely to be the only friday morning splash for a month (at least lead by me) as I'll be out of town much of October.*"
"Thu, Sep 29, 2016, 7:00 PM",North End Evening Dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA",Mukilteo T-Dock
"Sun, Sep 25, 2016, 1:30 PM",Far north current dive,Skyline Marina,"2011 Skyline Way · Anacortes, WA","Oyster Run (http://oysterruninc.org/) (motorcycles) in Anacortes that weekend. The town and area becomes a zoo. 2.0 Flood > 2:53 > 0.6 Ebb Fidalgo Head-Burrows Is between 1.4F > 1:55 > 1.1E Rosario Strait Skyline dive. Meetup 1:30pm, Splash 2:30pm. Recommend people NOT go through town Map link. Come in on Hwy 20. Turn right at the traffic circle onto the main road into town, go 3 blocks and turn left on 32nd St. Go about 1/4 mile and turn right on D Street. Proceed north until you hit Hwy 20 again (main road out to the ferry and Skyline). Turn left and proceed to Skyline. Advanced dive with a long 200 yard swim , in current, with current possible the whole dive. Poor visibility while in current possible (hopefully not) puts some challenge in keep buddy pairs intact. When it's good it's one of the best invert shore dives in the Sound, lots of color and great things to see. Possibilities for candy stripe shrimp, PS King Crab, juv. wolf eels, and GPO. Divers they should have a cutting tool and be aware of fishing line. The path along the shore is used by fisherman. With the complexity of the bottom and the poor viz, especially in the shallower areas, running into line is a real possibility. Parking can be a big issue. I strongly suggest carpooling, which helps with the longer drive also. Historically the motorcycles a have not been an issue here. No facilities-stop in Anacortes or nearby Washington Park before coming over. Debriefing in is up in the air due to the generalize congestion in town. Maybe go back to Mt. Vernon Skagit Valley Pub. Fritz 206-525-0736 home 206-370-4720 cell"
"Sat, Sep 24, 2016, 12:15 PM",Possession Point Fingers,Possession Point Fingers,"8355 Franklin Rd · Clinton, WA","Meet: 12:30pm Splash: 2:00pm Skill Lv: Advanced or comfortable diving on a Wall Special Note: This is a cross posted dive with Moss Bay Dive Club, with between dive meal. Do to the permit and food any small donation would be appreciated. Plan for 2 dives Description The Possession Point Reef is made of multiple rocky ""fingers-like"" projections on the southern tip of Whidbey Island that cascade down from about 30 ft to well over 130 ft in a series of rugged walls and ledges with sheer drop-offs in places creating absolutely stunning terrain. There are many nooks and crevices to explore for octopus. Many nudibranchs and sponges can be found nestled on the silty walls, while schools of perch pass over rockfish, kelp greenling and lingcod. Special Restrictions: This site is subject to heavy current and a moderate amount of boat traffic. The fingers run very deep making a good site for tech divers. Please watch your bottom time and use a live boat. Many good local dive charters frequent this area. Visibility is affected by nearby river runoff (the snohomish). How to get there: The Possession Point Fingers is located on the southern tip of Whidbey Island. It can be found by the large cleared lawn area surrounding the southern-most building on the east side of Possession point. Multiple fingers extend just south of this location and should be easily recognizable from the water's edge."
"Sat, Sep 24, 2016, 11:15 AM",Fox Island dive,Fox Island East Wall,"1453 Ozette Drive Fi · Fox Island, WA","This is a current sensitive dive. That said, we're looking at a 3.9 flood to a -1.9 ebb. Such an exchange will give us an opportunity to take us south (and away from shore) and then back on the ebb where shore is near. Cold water diving experience (around 15 dives in Puget Sound) required. Participants with only Open Water certification will stay on the upper wall. This is an opportunity to experience some current without much a swim to return to shore. The wall is primarily layered sandstone south of the fishing pier at Fox Island Fishing Pier parking site. Ledges seem to be between 15 ft and 80ft. There is a restroom on site. You will also find a 15 stair steps and then 125 paces down a straight hill to the cobblestone beach. There are few logs on shore for staging and rigging your gear if you choose to do so at the water's edge. Slack is 12:41pm. So, meet at 11:15 am or so and splash at around 12:10pm for an hour long dive. Potential to dive Fox Island West wall afterward. It's only a short drive to the West Wall"
"Sat, Sep 24, 2016, 8:00 AM",Ocean Quest Boat Dive,Des Moines Marina,"22307 Dock Ave S. · Des Moines, WA","Someone deleted the boat dive I had scheduled from the Meetup calendar. It's tomorrow. Two people have dropped out. There was a waiting list. Since the event got deleted, I have no idea who was on the waiting list. If you want to go, please respond ... there are two spots available. The charter is with Ocean Quest, 22307 Dock Ave. S, Des Moines Marina Cost is $90 per person"
"Thu, Sep 22, 2016, 7:00 PM",Mukilteo Evening Dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA",Kimber Chard
"Thu, Sep 22, 2016, 7:00 PM",Seattle nite dive,Alki Junk Yard,"6400 Alki Ave. S.W. · Seattle, WA","Junkyard one tank nite dive. We will be swimming at a depth of 50ft, into a mild .2kt current on the ebb at splash time. slack is at 9:28pm. Meetup 7pm, splash 7:45ish. All skill level dive. Must have working Primary and secondary lights. Recommend tank light also. This is a great spot for photographers as well as divers. Skates have been seen here on several occasions. Safety stop can be completed while poking around the eel grass as you head back towards entrance."
"Sat, Sep 17, 2016, 7:00 PM",Southern Sunset dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","Sunset is at 7:17pm, so plan to splash anytime between 7:15 and 7:30 for a night dive here at Redondo. When the sun goes down this site really comes alive with squid, octopus, and smaller fish coming out in droves. Recommended to have dove Redondo during the day or have night dive experience. Primary and 2ndary lights required, tank light recommended."
"Sat, Sep 17, 2016, 8:00 AM",Long Island Wall Dive Charter,Skyline Marina,"Slip no. TD-22 · Anacortes,, WA","San Juan Boat dive! Date: Saturday September 17th. The price is $90 per person and must be paid in advance. The plan is to meet at the boat at 8:00 AM so we can load all the gear and leave by 8:30 AM. Expect to return about 4:00 PM. We are planning to dive...... LONG ISLAND WALL and 2nd dive will be determined based on weather. This site selection is only based on the tides and the weather may dictate a different direction but not to worry, Phil knows the San Juan’s and he has never disappointed me. The dives include breakfast snacks, lunch, coffee, tea and bottled water. Lu-Jac's web site is http://www.lujacsquest.com (http://www.lujacsquest.com/) for more information and directions to the boat. Requirements: Each diver must have been diving within the last 60 days and have cold water diving experience. You will need all dive equipment, which includes 2-tanks, a BC, safe second, dive computer, safety sausage & whistle. We recommend this charter for experienced divers only, due to currents and live boat operations. Each diver must have been diving within the last 30 days and have Advanced Certification with a minimum of 50 logged dives. Thanks, Bruce Brown 425 512-7457 Cell 425 334-7763 Home"
"Thu, Sep 15, 2016, 7:00 PM",North End Evening Dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA",Kimber Chard
"Wed, Sep 14, 2016, 10:00 AM",More mid-week boat dives: Dalco Wall & Sunrise Reef,This Meetup is past,Needs a location,"Take a day off work? Or maybe you are self-employed, retired or can be a slacker for a day! Let's enjoy the great Pacific Northwest early fall weather with a couple of great boat dives. Ocean Quest recommends, for these sites, at least advanced certification with experience in currents, good buoyancy control and experience in mid-water ascents with SMB. Sign up on Meet Up and then immediately go to Ocean Quest Dive Charters website to reserve and pay for your spot. ($90 for two dives). Dalco Wall: This is a true wall dive. Most often we anchor in approximately 30′ of water and direct the divers out to approximately 40-60′ depth where the wall begins. This is where the sea floor is like walking to the edge of the Space Needle and provides a vertical drop down to 130-160′ before the sea floor becomes visible again.Current swept most of the time, this wall provides a great deal of food for small clinging marine life as well as cut back holes for wolf eel and octopus. The wall itself is often covered with shrimp so thick at times you cannot see the wall itself. Sunrise Reef: The premier of natural underwater reef structures. This reef consists of clay, sandstone, and rock and runs parallel to shore (north/south) beginning at about 45′ and max’s out at around 55-60′. This is a marine protected site, so it contains lots of colorful life – especially wolf eel and octopus, which are the main attraction.There are two mooring buoys installed by the Washington Scuba Alliance which makes this an convenient site to boat dive. Currents at times can be unpredictable, so always be prepared to expect some current and hope that it will be slack at dive time! Live boat pick up makes an easy exit at this site. Questions? Call or text me at 404-514-9622 or send me an email at myra 2640@comcast.net"
"Tue, Sep 13, 2016, 6:00 PM",Monthly Board Meeting,"Frontier Bonding Service, LLC","155 NE 100th St Suite 201 · Seattle, WA","Board members, please RSVP for the board meeting to be sure we have a quorum. I'll also send out an agenda this weekend, please let me know if you'd like something added."
"Sat, Sep 10, 2016, 12:30 PM",Far north current dive,Skyline Marina,"2011 Skyline Way · Anacortes, WA","1.4F > 1:54 > 0.4E Fidalgo Head-Burrows Island 0.9F > 2:26 > 0.7E Rosario Skyline dive. Meetup 12:30pm, Splash 1:30pm. Advanced dive with a long 200 yard swim , in current, with current possible the whole dive. Poor visibility while in current possible (hopefully not) puts some challenge in keep buddy pairs intact. When it's good it's one of the best invert shore dives in the Sound, lots of color and great things to see. Possibilities for candy stripe shrimp, PS King Crab, juv. wolf eels, and GPO. There's a school of Yellowtail rockfish been hanging out about midway. Divers they should have a cutting tool and be aware of fishing line. The path along the shore is used by fisherman. With the complexity of the bottom and the poor viz, especially in the shallower areas, running into line is a real possibility, especially on the way back. Parking can be a big issue. I strongly suggest carpooling, which helps with the longer drive also. No facilities-stop in Anacortes or nearby Washington Park before coming over. Debriefing in Anacortes after the dive; Brown Lantern, Rockfish, or the Bowling Alley depending on how busy things are. Skyline - Dive brief (http://files.meetup.com/6196802/Skyline_diving_timing.pdf) Fritz 206-525-0736 home 206-370-4720 cell Fritz"
"Sat, Sep 10, 2016, 12:00 PM",Whidbey Island Dive,Keystone Jetty,"12900 Hwy 20 · Coupville, WA","0ne tank dive at Keystone Jetty for all levels. Short walk to the Jetty (to 60ft max) or longer walk to (or from) the Keystone Pilings and/or the area in between. Either one is rich in sealife with huge lingcod to warbonnets and other smaller creatures. This State Park requires a Discover Pass and has bathrooms, shower, and picnic tables. Plan on a 12:00pm meet time for a 1:00pm splash. This dive is at slack coming from a predicted 1.3 kt flood to a -1.3 kt ebb. Pretty sweet! UPDATE! But there's more. We are approved to stay past dusk and do a second dive. This second (night) dive will be a very light exchange (-1.3kt ebb to a 0.2 Flood). Bring two tanks if you're inclined for a second dive. Bring a picnic dinner. Due to the Burn Ban only propane grills are allowed."
"Fri, Sep 9, 2016, 11:15 AM",Down South Photographers dive,Titlow Beach,"8802 6th Ave · Tacoma, WA","Something a bit different than the previous Friday slacker dives... 3.4 Flood > 12:30 > 1.4 Ebb - South Narrows Midstream (http://tides.mobilegeographics.com/locations/6432.html?y=2016&m=9&d=9) A good day to get into the Titlow pilings for a long photography session! This is a great site for macro photography - the site consists of two sets of pilings with a scattering of single pilings in towards shore. The outer set of pilings can be exposed to quite a bit of current, which means it has quite a bit of life can be found there. This is a site for the smaller things though, small octos, nudibranchs, large barnacles and the like is mostly what we'll see. Remember to bring your macro lens! The plan is to meet at 11:00am, splash between 11:30 and 11:45 - splashing a bit on the latter side is good on this day as the ebb should be very minor. Plan for a 70+ minute dive, cold tolerance permitting. This is a most* skill levels dive. There should be some mild current and depending how deep into the pilings you get there may be some overhead. Bring a cutting insturment as I've seen fishing line here before!"
"Thu, Sep 8, 2016, 7:00 PM",down south nite dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","Redondo one tank nite dive meetup 7pm, splash 7:45ish. This is an all skill level dive. Must have working Primary and secondary lights. Recommend tank light also."
"Thu, Sep 8, 2016, 6:30 PM",North Sound Evening Dive,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",Ian Krauter
"Wed, Sep 7, 2016, 7:00 PM",Monthly Meeting,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","Speakers Fritz and Joyce Merkel speaking about the club trip this May to God's Pocket Resort near Port Hardy, BC. Included are highlights of diving Nakwakto Rapids and seeing the spectacular Red-lipped Gooseneck Barnacles."
"Tue, Sep 6, 2016, 7:00 PM",Meeting Friends of Saltwater State Park,Saltwater State Park,"25205 8th Pl S · Des Moines, WA",Interested in Saltwater State Park? Help support watershed/marine stewardship and amenities for park patrons.
"Mon, Sep 5, 2016, 8:00 AM",Beat the Labor Day Crowd Early Morning Dive,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA","This might be a little last minute, but let's meet up at 8am for a 9am Splash. No work, but mabe some good diving."
"Fri, Sep 2, 2016, 9:00 AM",South Sound Early Morning Dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","With Three Tree closed for access we have limited options, and I loath trying to get into Seattle in the morning. So Redondo! Lets go harass some small octos. This is an all skill level dive. Meet at 9am, splash 9:30. This site never really has any current to speak of* so will be good to go on what is otherwise a high current day everywhere."
"Sat, Aug 27, 2016, 6:00 PM",Dive Planning Party,Yara's House,"1200 Highland Drive · Edmonds, WA","Yara's house ""Dive Planning Party"". Sorry for the late posting, but as many of you already know, Lars and I will be hosting the next Dive Planning Party. BYOB, Potluck, Barbeque grill hot, Paper plates, utensils, napkins and cups supplied. Lots of laughs and stories. Bring your Lap Top to plug in your dive dates and to share your photos of your recent dive trips. tel. (425) 776-5508 cell (206) 910-1020 Steve K will bring suggested dive dates and info to help you with your selections. This party will be the Gala Bash of the month, so don't miss out and do bring your spouse or partner, this is a socializing and planning party. New members are most welcome"
"Fri, Aug 26, 2016, 9:00 AM",South Sound Early Morning Dive,Three Tree North,"S.W. 170th Pl. · Burien, WA","On the dive today I was able to talk to the contractor who will be doing the renovations at Three Tree. Ground breaking takes place on the 29th of august so we can come here one last time before the site is closed for a good long while (likely until December or later) This is a good all skill level site. Usually slightly better visibility than a site like Redondo or Cove 2, although some difficulty with parking (not too bad on a friday morning). I will drive by on my way to work the night before to make sure the site can still be accessed and send out a message either way."
"Thu, Aug 25, 2016, 6:00 PM",North Seattle Evening Dive,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",2 went
"Wed, Aug 24, 2016, 4:45 PM",North Seattle late afternoon dive,Edmonds Marina Beach Park,"650 Admiral Way South · Edmonds, WA","I can't make either the Thurs. PM or Fri. AM dives and and am experiencing acute dive withdrawal syndrome. Any folks up for a dive at Edmonds Weds. 8/24 late afternoon (slack is 6:06, so meet around 4:45 and plan to splash around 5:30 - very low current projected, not a big exchange)? Or even tomorrow, Mon., 8/22? Slack is at 4:07, so that would mean meet around 3 PM. If you are interested, indicate which day/time you prefer. I'm up to all of about 19 dives now, so if someone more experienced wants to come, it would be better for them to be ""dive leader"" than me. But I am hoping to get in a dive this week."
"Sat, Aug 20, 2016, 5:00 PM",Moonlight Beach Adventure at Edmonds Marina Beach Park,Edmonds Marina Beach Park,"650 Admiral Way South · Edmonds, WA","Hey dive friends! Once again, the Marker Buoys have been asked by the Beach Rangers of Edmonds to help with their annual (our 7th time!) dive collection and live underwater video program. This is the gig where we have at least 5-6 divers out collecting marine critters to place in the beach ""tide pools"" at about 7pm, or so. We collect for an hour-ish. The folks get to see the amazing marine life we divers get to see on our dives. After dark, at about 9pm, we then do a ""live-Dive"" off the beach with a streaming video camera showing on a big screen..right on the beach. Our diver will be using an OTS full face mask with full audio comms so the guests and crew can here the Ranger and the diver describing all the cool stuff that we all know is down there. Over the years that the club has been doing this, we have had as many as 300 people join in on the fun. According to my main point of contact in the Edmonds Parks Dept, we have one of the best attended naturalist events they put on ALL YEAR! We are a big hit! What a great way to help educate people on the wonders of the marine world of Puget Sound. It's all just a few hundred feet off the beach. So...I need help from at least 6 divers and other folks to help us with setting-up the tent, video gear, cables, etc at the Edmonds Marina Beach Park. While I am out of commission, Gene Coronetz will be the diver on comms. I will need one diver to help him drag his comm and video lines along during the live program. We usually get done at about 9:45pm. Then, we have to get all our gear back to the parking lot and stowed away. We will try to be out of the park by 10:30pm. Bring good lights! It's dark on that thar beach. I prefer that we arrive to set-up at about 5pm, or so. That gives us time to do the parking spot shuffle with all the other people using the park. The Edmond Beach Rangers are fantastic! They love it when we do this show. Come on out and have a fun time and help educate the folks about our favorite dive place...Puget Sound. Contact me with any questions: Randy Williams 1-206-387-6749 helioxccr@gmail.com"
"Fri, Aug 19, 2016, 9:00 AM",South Sound early morning dive - all skill levels,Three Tree North,"S.W. 170th Pl. · Burien, WA","One of the last times to dive Three Tree until 2017*! It will be closing for construction sometime later this month but should still be open on this date. A good site for all skill levels with little current. Plan is to meet 9am splash 9:30am and just putter around to see what we can see. *There are signs about construction starting soon and I have heard from someone who contacted the project (director? manager? something like that) that they plan to break ground in late august, but not quite by the 19th. Once this happens there will reportedly be no access at all until they have finished. Pitty I really like this site. I will be checking on the site status thursday night and will leave a message here as well as contacting anyone signed up directly if we need to relocate. Back up site will be Redondo."
"Wed, Aug 17, 2016, 5:30 PM",Easy diving North of Seattle,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",Going to Edmonds Underwater Park. High tide slack before ebb is at 6pm so let's meet at 5:30pm and try to splash around 6pm. We'll stay not deeper than 20-30 ft. I'll try to have water-resistant map of the park with me so navigation is a bit easier.
"Wed, Aug 17, 2016, 9:00 AM",Mid-week boat dives with Ocean Quest: Blake Island Reef & Alki Fishing Reef,This Meetup is past,Needs a location,"Wednesday may be hump day, but you won't have to hump your gear up and down the beach for this two-tank boat diving day! Sign up on Meet Up and then go immediately to Ocean Quest web-site to reserve and pay for your spot. We can have up to 8 divers total. Cost is $90 for two dives. (Ocean Quest recommends that, for these sites, divers have at least advanced certification, experience in currents, good buoyancy skills and experience in mid-water ascents using an SMB.) Blake Island Reef: Man made structures consisting of concrete slabs, boxes, and other debris to encourage the attraction of marine life. These were barged in and deposited on a sandy/silt sea floor ranging in depths of 40′ to 100′ plus. Alki Fishing Reef: Man made artificial series of reefs which was created to encourage the attraction of fish and other marine life. This goal has definitely been accomplished, and provides a terrific environment for diving activities. The reef consists of numerous piles of concrete and rock debris that provide great structure for marine habitat. These reefs are set in patterns parallel to shore with depths between 40′ to 80′ depending on the height of the tide and the location of which reef the diver chooses to explore. Questions? Call or text me at 404-514-9622 or send me an email at myra2640@comcast.net"
"Tue, Aug 16, 2016, 7:15 PM","South Sound, almost Full Moon, double Night dive",Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","It might only be a rumor that the full moon brings out sea life, but I'll check it out. Meeting for an almost full moon, night dive at Redondo. Back-up light and tank light required. Meet at 7:15pm. First splash at or near 8pm. Second splash at or near 10:00 pm All divers welcome. Moonrise is at 7:10pm and sunset is at 8:14pm. p.s. Yes, I have changed the time on this meet up. Hope you can all still make it. Come to one or both dives!"
"Tue, Aug 16, 2016, 4:45 PM",Easy diving North of Seattle,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",Going to Edmonds Underwater Park. High tide slack before ebb is at 5pm so let's meet at 4:45pm and try to splash around 5:15pm. We'll stay not deeper than 20-30 ft. I'll try to have water-resistant map of the park with me so navigation is a bit easier.
"Mon, Aug 15, 2016, 4:00 PM",North Sound Late Afternoon Dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Great high slack at 5PM. Get your work finished early, and finish the day with a dive. Depending on interest and visibility, we could explore along the deep line, then come up to the geodome, PVC pipes, etc. Meet at 4-4:15PM for spash ~4:45. Please let me know if you have ?'s etc."
"Sun, Aug 14, 2016, 8:30 AM",Diving north of Seattle,Needs a location,18 comments,Let's go for a dive in Edmonds Underwater Park. Plan is to get into water around 9am at slack. We can select area of the park to explore when we meet. For those unfamiliar with park there is plenty of aquatic life. Park itself is 40-45 ft in its deepest part. There may be a bit of current but otherwise it should be an easy dive. I'll be bringing my GoPro.
"Sat, Aug 13, 2016, 9:00 AM",Summer Social at Saltwater State Park,Saltwater State Park,"25205 8th Pl S · Des Moines, WA","Diving. Barbeque. Hanging out with your club buddies. It's a diver's trifecta! Join us at Saltwater State Park. We reserve a day use site, set up a shelter and fire up the grill. And we dive, walk the park's trails, have conversations and generally enjoy life. Bring: Dive gear, of course. Your family, divers or not. Lawn chairs, beach stuff Potluck food and whatever you want to grill Drinks The club provides plates, forks, napkins, cups and ice. I'll send more details as the date nears."
"Fri, Aug 12, 2016, 9:00 AM",South Sound Morning Dive - Most* skill levels,Saltwater State Park,"25205 8th Pl S · Des Moines, WA","Saltwater State Park. A good dive for anybody who can make the long surface swim or walk. Today it will be a swim of approx 250 meters each way and we'll have some small potential for current as there is a 6.8 foot tidal exchange. Facilities on site and plenty of parking, but you'll either need a Discover pass - 35$ annually purchased here: http://discoverpass.wa.gov/ or a 10$ day pass purchased at the gate. *Make sure you are comfortable doing a long swim potentially with a little drift before signing up. Other than that this site can accomidate all skill levels."
"Thu, Aug 11, 2016, 8:00 PM",Combination Crab-A-Dive Nite,Alki Junk Yard,"6400 Alki Ave. S.W. · Seattle, WA","This will be a Crabbing and Night dive combined. You can do either one or both if the crabbing sucks. Meetup is 8pm with a splash around 8:40. Peak current is 8:50pm at .2kt on the flood. Have working primary and secondary lights with tank light recommended. Night dive experience required. Crabber's require License, measuring scale (Dungeness minimum is 6.25"" and Red Rock crabs 5"") and grab bag. Non crabber's can enjoy the line with it's many critters. I have seen 4 Skates since diving here and since Sixgills around, that maybe a possibility."
"Thu, Aug 11, 2016, 5:00 PM",Fox Island East Wall Dive,Fox Island East Wall,"1453 Ozette Drive Fi · Fox Island, WA","For experienced current divers, please. This is a current sensitive dive. The layered sandstone ledges I will focus on are south of the fishing pier at Fox Island Fishing Pier parking site. Ledges seem to be between 15 ft and 80ft. There is a restroom on site. You will also find a 15 stair steps and then 125 paces down a straight hill to the cobblestone beach. There are few logs on shore for staging and rigging your gear if you choose to do so at the water's edge. We'll be diving at slack before a flooding tide coming from a max current of -1.2 knots and going to a max current of 1.9 knots. Slack is 6:18 pm. So, meet at 5:00 pm or so and splash at 5:45ish for an hour long dive."
"Tue, Aug 9, 2016, 6:00 PM",Monthly Board Meeting,"Frontier Bonding Service, LLC","155 NE 100th St Suite 201 · Seattle, WA","Board members, please RSVP for the board meeting to be sure we have a quorum. I'll also send out an agenda this weekend, please let me know if you'd like something added."
"Fri, Aug 5, 2016, 9:00 AM",South Sound morning dive - all skill levels,Three Tree North,"S.W. 170th Pl. · Burien, WA","Another friday where the currents and tides keep us out of some of the more interesting sites. So back to Three Tree! There are only 5 parking spots - with some more out on the road itself, but it shouldn't be too much of a problem on a friday morning. Meet at 9am splash ~9:30. This is a big exchange day so there may be a little current here but not unmanageable. Hope to see you there!"
"Thu, Aug 4, 2016, 7:30 PM",Down South one tank night dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","Redondo Beach night dive. Meetup 7:15pm. Splash at 8pm, with slack at 8:30pm before the ebb. Bring working primary and secondary lights. Recommend tank light also. This is an all skills level dive for those with night dive experience. At the recent,"" Dive Around the Clock"", twice a six gill shark was seen. I can't see why we couldn't see one either. Bring your camera or GoPro I expect it to be busy there with the nice weather and you may need to use the paid parking lot."
"Wed, Aug 3, 2016, 7:00 PM",Come to the Monthly Meeting,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","This month's speaker will be Bob Bailey, discussing sidemount for recreational diving"
"Tue, Aug 2, 2016, 7:00 PM",Meeting Friends of Saltwater State Park,Saltwater State Park,"25205 8th Pl S · Des Moines, WA",Interested in Saltwater State Park? Help support watershed/marine stewardship and amenities for park patrons.
"Sat, Jul 30, 2016, 3:15 PM",Far north current dive,Skyline Marina,"2011 Skyline Way · Anacortes, WA","2.5F > 4:45PM slack > 0.4E. Fidalgo Head - Burrows Island 1.6F > 5:17 PM slack > 0.8E. Rosario Stait. Skyline dive. Meetup 3:15pm, Splash 4:15pm. Advanced dive with a long 200 yard swim , in current, with current possible the whole dive. Poor visibility while in current possible (hopefully not) puts some challenge in keep buddy pairs intact. When it's good it's one of the best invert shore dives in the Sound, lots of color and great things to see. Possibilities for candy stripe shrimp, PS King Crab, juv. wolf eels, and GPO. I've been reminded to tell divers they should have a cutting tool and be aware of fishing line. The path along the shore is used by fisherman. With the complexity of the bottom and the poor viz, especially in the shallower areas, running into line is a real possibility. Parking can be a big issue. I strongly suggest carpooling, which helps with the longer drive also. No facilities-stop in Anacortes or nearby Washington Park before coming over. Debriefing in Anacortes after the dive; Brown Lantern, Rockfish, or the Bowling Alley depending on how busy things are. Fritz 206-525-0736 home 206-370-4720 cell"
"Fri, Jul 29, 2016, 8:45 AM",South Sound morning dive - all skill levels,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA",Another site to do if the currents won't cooperate. This site is open to all skill levels and is a good place to find octopus - both the resident GPOs and numerous smaller ruby octos. There is a paid parking lot but there should be plenty of free parking out on the street on a friday morning. Plan to meet 8:45 splash 9:15 to 9:30.
"Wed, Jul 27, 2016, 4:00 PM",Lazy afternoon North Sound (LaNS) dive,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA","Just a fun dive in the afternoon at EUWP. You might want to come a bit early - it was overrun with roving Pokemon Go players last week when I was there. Meet at 4:00pm, splash around 4:45 to 5:00pm. Low tide is around 5:15pm, so hopefully the tide will be fairly gentle. See you there!"
"Sun, Jul 24, 2016, 8:00 AM",Crab dive,Edgewater Beach,"1st Street · Mukilteo, WA","Meet at 8:00 am and splash when ready. You will need a crabbing license, a goodie bag and a crab gauge to measure your catch (Dungeness Crab minimum size is 6.25"")."
